KO	Quantification (KEGGCharter)	Taxon (KEGGCharter)	EC (ko-column)	KO (ko-column)	KO (KEGGCharter)	EC number (KEGGCharter)
K00830	1	Prochlorococcus	2.6.1.44,2.6.1.45,2.6.1.51	K00830,K13290,K00830,K00827,K00830,K14272	K14272	2.6.1.44,2.6.1.45,2.6.1.51
K00833	1	Prochlorococcus	2.6.1.62	K00833	K00833	2.6.1.62
K00845	1	Prochlorococcus	2.7.1.2	K00845,K12407,K25026	K00845	2.7.1.2
K00845	1	Prochlorococcus	2.7.1.2	K00845,K12407,K25026	K12407	2.7.1.2
K00845	1	Prochlorococcus	2.7.1.2	K00845,K12407,K25026	K25026	2.7.1.2
K00847	1	Prochlorococcus	2.7.1.4	K00847	K00847	2.7.1.4
K00852	1	Prochlorococcus	2.7.1.15	K00852	K00852	2.7.1.15
K00854	1	Prochlorococcus	2.7.1.17	K00854	K00854	2.7.1.17
K00855	1	Prochlorococcus	2.7.1.19	K00855,K28462	K00855	2.7.1.19
K00855	1	Prochlorococcus	2.7.1.19	K00855,K28462	K28462	2.7.1.19
K00858	1	Prochlorococcus	2.7.1.23	K00858	K00858	2.7.1.23
K00859	1	Prochlorococcus	2.7.1.24	K00859,K02318	K00859	2.7.1.24
K00859	1	Prochlorococcus	2.7.1.24	K00859,K02318	K02318	2.7.1.24
K00860	1	Prochlorococcus	2.7.1.25	K00860,K00955,K13811	K00860	2.7.1.25
K00860	1	Prochlorococcus	2.7.1.25	K00860,K00955,K13811	K00955	2.7.1.25
K00860	1	Prochlorococcus	2.7.1.25	K00860,K00955,K13811	K13811	2.7.1.25
K00872	1	Prochlorococcus	2.7.1.39	K00872,K02203,K02204	K00872	2.7.1.39
K00872	1	Prochlorococcus	2.7.1.39	K00872,K02203,K02204	K02203	2.7.1.39
K00872	1	Prochlorococcus	2.7.1.39	K00872,K02203,K02204	K02204	2.7.1.39
K00873	1	Prochlorococcus	2.7.1.40	K00873,K12406	K00873	2.7.1.40
K00873	1	Prochlorococcus	2.7.1.40	K00873,K12406	K12406	2.7.1.40
K00876	1	Prochlorococcus	2.7.1.48	K00876	K00876	2.7.1.48
K00891	1	Prochlorococcus	2.7.1.71	K00891,K13829,K13830	K00891	2.7.1.71
K00891	1	Prochlorococcus	2.7.1.71	K00891,K13829,K13830	K13829	2.7.1.71
K00891	1	Prochlorococcus	2.7.1.71	K00891,K13829,K13830	K13830	2.7.1.71
K00901	1	Prochlorococcus	2.7.1.107	K00901,K07029	K00901	2.7.1.107
K00901	1	Prochlorococcus	2.7.1.107	K00901,K07029	K07029	2.7.1.107
K00919	1	Prochlorococcus	2.7.1.148	K00919	K00919	2.7.1.148
K00927	1	Prochlorococcus	2.7.2.3	K00927	K00927	2.7.2.3
K00928	1	Prochlorococcus	2.7.2.4	K00928,K12524,K12525,K12526	K00928	2.7.2.4
K00928	1	Prochlorococcus	2.7.2.4	K00928,K12524,K12525,K12526	K12524	2.7.2.4
K00928	1	Prochlorococcus	2.7.2.4	K00928,K12524,K12525,K12526	K12525	2.7.2.4
K00928	1	Prochlorococcus	2.7.2.4	K00928,K12524,K12525,K12526	K12526	2.7.2.4
K00930	1	Prochlorococcus	2.7.2.8	K00930,K12659,K22478	K00930	2.7.2.8
K00930	1	Prochlorococcus	2.7.2.8	K00930,K12659,K22478	K12659	2.7.2.8
K00930	1	Prochlorococcus	2.7.2.8	K00930,K12659,K22478	K22478	2.7.2.8
K00931	1	Prochlorococcus	2.7.2.11	K00931,K12657	K00931	2.7.2.11
K00931	1	Prochlorococcus	2.7.2.11	K00931,K12657	K12657	2.7.2.11
K00937	1	Prochlorococcus	2.7.4.1	K00937,K27692	K00937	2.7.4.1
K00937	1	Prochlorococcus	2.7.4.1	K00937,K27692	K27692	2.7.4.1
K00939	1	Prochlorococcus	2.7.4.3	K00939,K18532,K18533	K00939	2.7.4.3
K00939	1	Prochlorococcus	2.7.4.3	K00939,K18532,K18533	K18532	2.7.4.3
K00939	1	Prochlorococcus	2.7.4.3	K00939,K18532,K18533	K18533	2.7.4.3
K00940	1	Prochlorococcus	2.7.4.6	K00940,K18533	K00940	2.7.4.6
K00940	1	Prochlorococcus	2.7.4.6	K00940,K18533	K18533	2.7.4.6
K00941	1	Prochlorococcus	2.7.1.49,2.7.4.7	K00877,K00941,K14153,K21219	K00877	2.7.1.49,2.7.4.7
K00941	1	Prochlorococcus	2.7.1.49,2.7.4.7	K00877,K00941,K14153,K21219	K00941	2.7.1.49,2.7.4.7
K00941	1	Prochlorococcus	2.7.1.49,2.7.4.7	K00877,K00941,K14153,K21219	K14153	2.7.1.49,2.7.4.7
K00941	1	Prochlorococcus	2.7.1.49,2.7.4.7	K00877,K00941,K14153,K21219	K21219	2.7.1.49,2.7.4.7
K00942	1	Prochlorococcus	2.7.4.8	K00942	K00942	2.7.4.8
K00943	1	Prochlorococcus	2.7.4.9	K00943	K00943	2.7.4.9
K00946	1	Prochlorococcus	2.7.4.16	K00946	K00946	2.7.4.16
K00948	1	Prochlorococcus	2.7.6.1	K00948	K00948	2.7.6.1
K00950	1	Prochlorococcus	2.7.6.3	K00950,K07142,K13939,K13940,K13941	K00950	2.7.6.3
K00950	1	Prochlorococcus	2.7.6.3	K00950,K07142,K13939,K13940,K13941	K07142	2.7.6.3
K00950	1	Prochlorococcus	2.7.6.3	K00950,K07142,K13939,K13940,K13941	K13939	2.7.6.3
K00950	1	Prochlorococcus	2.7.6.3	K00950,K07142,K13939,K13940,K13941	K13940	2.7.6.3
K00950	1	Prochlorococcus	2.7.6.3	K00950,K07142,K13939,K13940,K13941	K13941	2.7.6.3
K00951	1	Prochlorococcus	2.7.6.5	K00951,K01139,K07816	K00951	2.7.6.5
K00951	1	Prochlorococcus	2.7.6.5	K00951,K01139,K07816	K01139	2.7.6.5
K00951	1	Prochlorococcus	2.7.6.5	K00951,K01139,K07816	K07816	2.7.6.5
K00954	1	Prochlorococcus	2.7.7.3	K00954,K02201,K02318	K00954	2.7.7.3
K00954	1	Prochlorococcus	2.7.7.3	K00954,K02201,K02318	K02201	2.7.7.3
K00954	1	Prochlorococcus	2.7.7.3	K00954,K02201,K02318	K02318	2.7.7.3
K00958	1	Prochlorococcus	2.7.7.4	K00955,K00956,K00957,K00958,K13811	K00955	2.7.7.4
K00958	1	Prochlorococcus	2.7.7.4	K00955,K00956,K00957,K00958,K13811	K00956	2.7.7.4
K00958	1	Prochlorococcus	2.7.7.4	K00955,K00956,K00957,K00958,K13811	K00957	2.7.7.4
K00958	1	Prochlorococcus	2.7.7.4	K00955,K00956,K00957,K00958,K13811	K00958	2.7.7.4
K00958	1	Prochlorococcus	2.7.7.4	K00955,K00956,K00957,K00958,K13811	K13811	2.7.7.4
K00962	1	Prochlorococcus	2.7.7.8	K00962	K00962	2.7.7.8
K00966	1	Prochlorococcus	2.7.7.13	K00966,K00971,K16011,K16881	K00966	2.7.7.13
K00966	1	Prochlorococcus	2.7.7.13	K00966,K00971,K16011,K16881	K00971	2.7.7.13
K00966	1	Prochlorococcus	2.7.7.13	K00966,K00971,K16011,K16881	K16011	2.7.7.13
K00966	1	Prochlorococcus	2.7.7.13	K00966,K00971,K16011,K16881	K16881	2.7.7.13
K00969	1	Prochlorococcus	2.7.7.18	K00969,K06210	K00969	2.7.7.18
K00969	1	Prochlorococcus	2.7.7.18	K00969,K06210	K06210	2.7.7.18
K00970	1	Prochlorococcus	2.7.7.19	K00970,K03514,K11700,K14079,K14376,K18060,K18709,K21315,K23034,K23035	K00970	2.7.7.19
K00970	1	Prochlorococcus	2.7.7.19	K00970,K03514,K11700,K14079,K14376,K18060,K18709,K21315,K23034,K23035	K03514	2.7.7.19
K00970	1	Prochlorococcus	2.7.7.19	K00970,K03514,K11700,K14079,K14376,K18060,K18709,K21315,K23034,K23035	K11700	2.7.7.19
K00970	1	Prochlorococcus	2.7.7.19	K00970,K03514,K11700,K14079,K14376,K18060,K18709,K21315,K23034,K23035	K14079	2.7.7.19
K00970	1	Prochlorococcus	2.7.7.19	K00970,K03514,K11700,K14079,K14376,K18060,K18709,K21315,K23034,K23035	K14376	2.7.7.19
K00970	1	Prochlorococcus	2.7.7.19	K00970,K03514,K11700,K14079,K14376,K18060,K18709,K21315,K23034,K23035	K18060	2.7.7.19
K00970	1	Prochlorococcus	2.7.7.19	K00970,K03514,K11700,K14079,K14376,K18060,K18709,K21315,K23034,K23035	K18709	2.7.7.19
K00970	1	Prochlorococcus	2.7.7.19	K00970,K03514,K11700,K14079,K14376,K18060,K18709,K21315,K23034,K23035	K21315	2.7.7.19
K00970	1	Prochlorococcus	2.7.7.19	K00970,K03514,K11700,K14079,K14376,K18060,K18709,K21315,K23034,K23035	K23034	2.7.7.19
K00970	1	Prochlorococcus	2.7.7.19	K00970,K03514,K11700,K14079,K14376,K18060,K18709,K21315,K23034,K23035	K23035	2.7.7.19
K00971	1	Prochlorococcus	2.7.7.13	K00966,K00971,K16011,K16881	K00966	2.7.7.13
K00971	1	Prochlorococcus	2.7.7.13	K00966,K00971,K16011,K16881	K00971	2.7.7.13
K00971	1	Prochlorococcus	2.7.7.13	K00966,K00971,K16011,K16881	K16011	2.7.7.13
K00971	1	Prochlorococcus	2.7.7.13	K00966,K00971,K16011,K16881	K16881	2.7.7.13
K00974	1	Prochlorococcus	2.7.7.72	K00974,K07558	K00974	2.7.7.72
K00974	1	Prochlorococcus	2.7.7.72	K00974,K07558	K07558	2.7.7.72
K00975	1	Prochlorococcus	2.7.7.27	K00975	K00975	2.7.7.27
K00978	1	Prochlorococcus	2.7.7.33	K00978	K00978	2.7.7.33
K00981	1	Prochlorococcus	2.7.7.41	K00981	K00981	2.7.7.41
K00988	1	Prochlorococcus	2.7.7.5,2.7.7.53	K00988,K22966,K00988,K19710	K00988	2.7.7.5,2.7.7.53
K00988	1	Prochlorococcus	2.7.7.5,2.7.7.53	K00988,K22966,K00988,K19710	K19710	2.7.7.5,2.7.7.53
K00988	1	Prochlorococcus	2.7.7.5,2.7.7.53	K00988,K22966,K00988,K19710	K22966	2.7.7.5,2.7.7.53
K00991	1	Prochlorococcus	2.7.7.60	K00991,K12506	K00991	2.7.7.60
K00991	1	Prochlorococcus	2.7.7.60	K00991,K12506	K12506	2.7.7.60
K00995	1	Prochlorococcus	2.7.8.5	K00995	K00995	2.7.8.5
K01000	1	Prochlorococcus	2.7.8.13	K01000	K01000	2.7.8.13
K01008	1	Prochlorococcus	2.7.9.3	K01008	K01008	2.7.9.3
K01012	1	Prochlorococcus	2.8.1.6	K01012	K01012	2.8.1.6
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K01046	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K12298	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K13534	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K13616	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K14073	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K14074	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K14075	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K14076	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K14452	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K14674	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K14675	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K16816	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K17900	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K22283	3.1.1.3
K01046	1	Prochlorococcus	3.1.1.3	K01046,K12298,K13534,K13616,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284	K22284	3.1.1.3
K01056	1	Prochlorococcus	3.1.1.29	K01056,K04794,K05969,K15033	K01056	3.1.1.29
K01056	1	Prochlorococcus	3.1.1.29	K01056,K04794,K05969,K15033	K04794	3.1.1.29
K01056	1	Prochlorococcus	3.1.1.29	K01056,K04794,K05969,K15033	K05969	3.1.1.29
K01056	1	Prochlorococcus	3.1.1.29	K01056,K04794,K05969,K15033	K15033	3.1.1.29
K01057	1	Prochlorococcus	3.1.1.31	K01057,K07404,K13937	K01057	3.1.1.31
K01057	1	Prochlorococcus	3.1.1.31	K01057,K07404,K13937	K07404	3.1.1.31
K01057	1	Prochlorococcus	3.1.1.31	K01057,K07404,K13937	K13937	3.1.1.31
K01069	1	Prochlorococcus	3.1.2.6	K01069	K01069	3.1.2.6
K01077	1	Prochlorococcus	3.1.3.1	K01077,K01113	K01077	3.1.3.1
K01077	1	Prochlorococcus	3.1.3.1	K01077,K01113	K01113	3.1.3.1
K01082	1	Prochlorococcus	3.1.3.7	K01082,K06881,K15422,K15759	K01082	3.1.3.7
K01082	1	Prochlorococcus	3.1.3.7	K01082,K06881,K15422,K15759	K06881	3.1.3.7
K01082	1	Prochlorococcus	3.1.3.7	K01082,K06881,K15422,K15759	K15422	3.1.3.7
K01082	1	Prochlorococcus	3.1.3.7	K01082,K06881,K15422,K15759	K15759	3.1.3.7
K01092	1	Prochlorococcus	3.1.3.25	K01092,K10047,K18649	K01092	3.1.3.25
K01092	1	Prochlorococcus	3.1.3.25	K01092,K10047,K18649	K10047	3.1.3.25
K01092	1	Prochlorococcus	3.1.3.25	K01092,K10047,K18649	K18649	3.1.3.25
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K01104	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K01110	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K02555	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K04458	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K04459	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K05693	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K05694	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K05695	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K05696	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K05697	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K05698	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K05766	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K05866	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K05867	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K06478	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K06639	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K06645	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K06776	3.1.3.48
K01104	1	Prochlorococcus	3.1.3.48	K01104,K01110,K02555,K04458,K04459,K05693,K05694,K05695,K05696,K05697,K05698,K05766,K05866,K05867,K06478,K06639,K06645,K06776,K06777,K06778,K07293,K07817,K08114,K11240,K13297,K14165,K14167,K14394,K14819,K15616,K16662,K16667,K16910,K17614,K17619,K17620,K17621,K17622,K18018,K18019,K18024,K18025,K18026,K18027,K18032,K18033,K18034,K18035,K18036,K18037,K18038,K18039,K18040,K18041,K18043,K18045,K18046,K18065,K18082,K18498,K18993,K19269,K19806,K19812,K20216,K20220,K20551,K20945,K21278,K21946,K23474,K23866,K25307,K25994,K26451	K06777	3.1.3.48
